"id","sic_code","course_name","status","server"
1885,"335101.2","Strip from copper and copper alloy",,
1886,"335101.3","Plate from copper and copper alloy",,
1887,"335101.4","Products from copper and copper alloy",,
1888,"335102.1","Pipe from copper and copper alloy",,
1889,"335102.2","Tube from copper and copper alloy",,
1890,"335199.1","Copper Rolling",,
1891,"335199.2","Aluminum drawing",,
1892,"335301.1","Aluminum sheet",,
1893,"335301.2","Aluminum strip",,
1894,"335399.1","Aluminum sheet",,
1895,"335399.2","Aluminum sheet",,
1896,"335399.3","Aluminum foil",,
1897,"335401.1","Aluminum rod",,
1898,"335401.2","Aluminum bar",,
1899,"335402.1","Aluminum pipe",,
1900,"335499.0","Aluminum extruded products",,
1901,"335501.1","Aluminum wire",,
1902,"335501.2","Aluminum cable",,
1903,"335503.0","Aluminum ingot",,
1904,"335504.1","Aluminum rail",,
1905,"335504.2","Structural shapes",,
1906,"335599.1","Aluminum Rolling",,
1907,"335599.2","Aluminum drawing",,
1908,"335601.0","Leadand zinc",,
1909,"335602.0","Precious metals",,
1910,"335603.0","Magnesium",,
1911,"335604.0","Nickel",,
1912,"335605.0","Tin",,
1913,"335606.0","Titanium",,
1914,"335607.0","Zirconium",,
1915,"335699.1","Nonferrous Rolling",,
1916,"335699.2","Nonferrous drawing",,
1917,"335701.0","Communication wire",,
1918,"335799.1","Nonferrous wiredrawing",,
1919,"335799.2","Nonferrous insulating",,
1920,"336401.1","Copper",,
1921,"336401.2","Copper alloy diecastings",,
1922,"336402.1","Lead diecastings",,
1923,"336402.2","Zinc diecastings",,
1924,"336499.1","Nonferrous diecastings except aluminum",,
1925,"336499.2","Nonferrous diecastings except aluminum",,
1926,"336501.0","Utensils fom cast aluminum",,
1927,"336502.1","Aluminum alloy castings",,
1928,"336502.2","Aluminumbased alloy castings",,
1929,"336599.0","Aluminum foundries",,
1930,"336601.1","Bushings",,
1931,"336601.2","Bearings",,
1932,"336602.0","Propellers",,
1933,"336699.0","Copper foundries",,
1934,"336901.1","Lead",,
1935,"336901.2","Zinc",,
1936,"336901.3","White metal",,
1937,"336999.0","Nonferrous foundries",,
1938,"339899.0","Metal heat treating",,
1939,"339901.1","Metal powders",,
1940,"339901.2","Metal pastes",,
1941,"339901.3","Metal flakes",,
1942,"339902.0","Metal fasteners",,
1943,"339999.0","Primary metal products",,
1944,"34.0","FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT",,
1945,"341101.1","Food containers",,
1946,"341101.2","Beverage containers",,
1947,"341199.0","Metal cans",,
1948,"341299.1","Metal barrels",,
1949,"341299.2","Metal drums",,
1950,"341299.3","Metal pails",,
1951,"342101.1","Table cutlery",,
1952,"342101.2","Food cutlery",,
1953,"342101.3","Butchers' cutlery",,
1954,"342102.1","Scissors",,
1955,"342102.2","shears",,
1956,"342102.3","clippers",,
1957,"342102.4","snips",,
1958,"342102.5","Similar tools",,
1959,"342199.0","Cutlery",,
1960,"342301.1","Garden tools",,
1961,"342301.2","Farm tools",,
1962,"342301.3","Shovels",,
1963,"342302.0","Soldering tools",,
1964,"342399.1","Hand tools",,
1965,"342399.2","Edge tools",,
1966,"342599.1","Saw Blades",,
1967,"342599.2","Handsaws",,
1968,"342901.1","Furniture builders'",,
1969,"342901.2","Other household hardware",,
1970,"342902.1","Keys",,
1971,"342902.2","locks",,
1972,"342902.3","Locks and Keys related hardware",,
1973,"342903.0","Motor vehicle hardware",,
1974,"342904.1","Aircraft hardware",,
1975,"342904.2","marine hardware",,
1976,"342904.3","Aircraft and marine pulleys",,
1977,"342905.1","Clamps",,
1978,"342905.2","couplings",,
1979,"342905.3","nozzles",,
1980,"342905.4","Other metal hose fittings",,
1981,"342999.0","Hardware",,
1982,"343101.1","Bathroom fixtures",,
1983,"343101.2","Sinks",,
1984,"343199.0","Metal sanitary ware",,
1985,"343299.1","Plumbing fixture fittings",,
1986,"343299.2","Plumbing trim",,
1987,"343301.1","Burners",,
1988,"343301.2","furnaces",,
1989,"343301.3","boilers",,
1990,"343301.4","Strokers",,
1991,"343302.1","Room heaters",,
1992,"343302.2","wall heaters",,
1993,"343302.3","Radiators",,
1994,"343399.0","Nonelectric heating equipment",,
1995,"344101.0","Fabricated structural metal for ships",,
1996,"344102.0","Fabricated structural metal for bridges",,
1997,"344199.0","Fabricated structural metal",,
1998,"344201.1","Window frames",,
1999,"344201.2","Door frames",,
2000,"344202.1","Louvers",,
2001,"344202.2","shutters",,
2002,"344202.3","jalousies",,
2003,"344203.1","Screen and storm doors",,
2004,"344203.2","Screen and storm Windows",,
2005,"344204.0","Metal doors",,
2006,"344205.1","Molding",,
2007,"344205.2","trim",,
2008,"344205.3","Stripping",,
2009,"344299.1","Metal doors",,
2010,"344299.2","Metal sash",,
2011,"344299.3","Metal trim",,
2012,"344301.1","Industrial vessels",,
2013,"344301.2","Industrial tanks",,
2014,"344301.3","Industrial containers",,
2015,"344302.1","Heat exchangers",,
2016,"344302.2","Heat condensers",,
2017,"344302.3","Heat components",,
2018,"344303.1","Boiler shop",,
2019,"344303.2","Boiler work",,
2020,"344304.1","Plate work",,
2021,"344304.2","Metalworking trade",,
2022,"344305.0","Plate work for the nuclear industry",,
2023,"344306.0","Liners/lining",,
2024,"344307.0","Metal parts",,
2025,"344308.1","Chutes",,
2026,"344308.2","Troughs",,
2027,"344309.1","Pipe",,
2028,"344309.2","standpipe",,
2029,"344309.3","Culverts",,
2030,"344310.1","Wind tunnels",,
2031,"344311.1","Chambers",,
2032,"344311.2","Caissons",,
2033,"344399.0","Fabricated plate work (boiler shop)",,
2034,"344401.1","Culverts",,
2035,"344401.2","flumes",,
2036,"344401.3","Pipes",,
2037,"344402.0","Metal ventilating equipment",,
2038,"344403.1","Metal roofing",,
2039,"344403.2","Roof drainage equipment",,
2040,"344404.1","Metal flooring",,
2041,"344404.2","Metal siding",,
2042,"344405.1","Metal housings",,
2043,"344405.2","Metal enclosures",,
2044,"344405.3","Metal casings",,
2045,"344405.4","Other Metal containers",,
2046,"344406.1","Awnings",,
2047,"344406.2","Awnings",,
2048,"344499.0","Sheet metalwork",,
2049,"344601.1","Stairs",,
2050,"344601.2","fire escapes",,
2051,"344601.3","balconies",,
2052,"344601.4","railings",,
2053,"344601.5","Ladders",,
2054,"344602.1","Open flooring for construction",,
2055,"344602.2","Grating for construction",,
2056,"344603.1","Fences",,
2057,"344603.2","gates",,
2058,"344603.3","posts",,
2059,"344603.4","Flagpoles",,
2060,"344604.1","Partitions",,
2061,"344604.2","and supports/studs",,
2062,"344604.3","Accoustical systems",,
2063,"344605.1","Channels",,
2064,"344605.2","louvers",,
2065,"344605.3","Registers",,
2066,"344606.0","Ornamental metalwork",,
2067,"344699.0","Architectural metalwork",,
2068,"344801.0","Prefabricated metal buildings",,
2069,"344802.0","Prefabricated metal components",,
2070,"344899.0","Prefabricated metal buildings",,
2071,"344901.1","Fabricated bar joists",,
2072,"344901.2","Concrete reinforcing bars",,
2073,"344902.0","Metal plaster bases",,
2074,"344999.0","Miscellaneous metalwork",,
2075,"345201.0","Pins",,
2076,"345202.0","Washers",,
2077,"345299.1","Bolts",,
2078,"345299.2","Bolts",,
2079,"345299.3","rivets",,
2080,"345299.4","Washers",,
2081,"346201.1","Gear forgings",,
2082,"346201.2","Chain forgings",,
2083,"346202.1","Pump forgings c",,
2084,"346202.2","ompressor forgings",,
2085,"346202.3","Turbine forgings",,
2086,"346203.1","Automotive forgings",,
2087,"346203.2","Internal combustion engine forgings",,
2088,"346204.1","Railroad forgings",,
2089,"346204.2","construction forgings",,
2090,"346204.3","Mining forgings",,
2091,"346205.1","Missile forgings",,
2092,"346205.2","Ordnance forgings",,
2093,"346299.1","Iron forgings",,
2094,"346299.2","Steel forgings",,
2095,"346301.1","Pump forgings",,
2096,"346301.2","compressor forgings",,
2097,"346301.3","turbine forgings",,
2098,"346301.4","Engine forgings except auto",,
2099,"346399.0","Nonferrous forgings",,
2100,"346599.0","Automotive stampings",,
2101,"346699.0","Crownsand closures",,
2102,"346901.1","Household cooking metal utensils",,
2103,"346901.2","Kitchen metal utensils",,
2104,"346902.1","Household cooking porcelain enameled utensils",,
2105,"346902.2","Kitchen porcelain enameled utensils",,
2106,"346903.1","Porcelain enameled products",,
2107,"346903.2","Porcelain enameled products utensils",,
2108,"346904.0","Boxes from stamped metal",,
2109,"346999.0","Metal stampings",,
2110,"347101.1","Electroplating",,
2111,"347101.2","Plating",,
2112,"347102.1","Cleaning",,
2113,"347102.2","polishing",,
2114,"347102.3","Finishing",,
2115,"347901.1","Etching",,
2116,"347901.2","Engraving",,
2117,"347902.1","Painting",,
2118,"347902.2","coating",,
2119,"347902.3","Hot dipping",,
2120,"348299.0","Small arms ammunition",,
2121,"348301.0","Ammunition components",,
2122,"348399.0","Ammunitionexcept for small arms",,
2123,"348401.1","Machine guns",,
2124,"348401.2","Grenade launchers",,
2125,"348499.0","Small arms",,
2126,"348901.1","Guns",,
2127,"348901.2","howitzers",,
2128,"348901.3","mortars",,
2129,"348901.4","Related arms equipment",,
2130,"348999.1","Ordnance",,
2131,"348999.2","Ordnance accessories",,
2132,"349101.1","Automatic regulating",,
2133,"349101.2","Control valves",,
2134,"349199.0","Industrial valves",,
2135,"349201.0","Fluid power valves for aircraft",,
2136,"349299.1","Fluid power valves",,
2137,"349299.2","Hose fittings",,
2138,"349301.0","Hot formed springs",,
2139,"349302.0","Cold formed springs",,
2140,"349401.0","Pipe fittings",,
2141,"349499.1","Valves fittings",,
2142,"349499.2","Pipe fittings",,
2143,"349501.0","Precision springs",,
2144,"349599.0","Wire springs",,
2145,"349601.1","Wire cloth",,
2146,"349601.2","Woven wire products",,
2147,"349602.0","Wire chain",,
2148,"349603.0","Wire fasteners",,
2149,"349699.0","Miscellaneous fabricated wire products",,
2150,"349799.1","Metal foil",,
2151,"349799.2","Metal leaf",,
2152,"349899.1","Fabricated pipe",,
2153,"349899.2","Fabricated fittings",,
2154,"349901.0","Fire or burglaryresistive products",,
2155,"349902.0","Metal household articles",,
2156,"349903.0","Metal ladders",,
2157,"349904.1","Novelties",,
2158,"349904.2","Giftware",,
2159,"349904.3","Trophies",,
2160,"349999.0","Fabricated metal products",,
2161,"35.0","INDUSTRIAL AND COMMERCIAL COMPUTER MACHINERY AND EQUIPMENT",,
2162,"351101.1","Turbines",,
2163,"351102.2","Turbine generator sets and parts",,
2164,"351901.1","Diesel engines",,
2165,"351901.2","semidiesel engines",,
2166,"351901.3","or duelfuel engines",,
2167,"351901.4","Marine engines",,
2168,"351902.1","Internal combustion engines partsand accessories",,
2169,"351902.2","Internal combustion engines partsand accessories",,
2170,"351999.0","Internal combustion engines",,
2171,"352301.1","Planting processing machinery",,
2172,"352301.2","haying processing machinery",,
2173,"352301.3","harvesting processing machinery",,
2174,"352302.0","Soil preparation machinery except turf and grounds",,
2175,"352303.1","Fertilizing machinery",,
2176,"352303.2","spraying machinery",,
2177,"352303.3","dusting machinery",,
2178,"352303.4","irrigation machinery",,
2179,"352304.1","Barn machinery",,
2180,"352304.2","silo machinery",,
2181,"352304.3","poultry machinery",,
2182,"352304.4","dairy machinery",,
2183,"352304.5","livestock machinery",,
2184,"352305.1","Turf equipment",,
2185,"352305.2","Grounds equipment",,
2186,"352399.1","Farm machinery",,
2187,"352399.2","Farm equipment",,
2188,"352401.1","Lawn tractors and equipment",,
2189,"352401.2","Garden tractors and equipment",,
2190,"352402.1","Lawn mowers and accessories",,
2191,"352402.2","Garden mowers and accessories",,
2192,"352499.1","Lawn equipment",,
2193,"352499.2","Garden equipment",,
2194,"353101.0","Forestry related equipment",,
2195,"353102.0","Marine related equipment",,
2196,"353103.0","Railroad related equipment",,
2197,"353104.1","Bituminous related products and equipment",,
2198,"353104.2","cement related products and equipment",,
2199,"353104.3","Concrete related products and equipment",,
2200,"353105.1","Scrapers",,
2201,"353105.2","graders",,
2202,"353105.3","rollers",,
2203,"353105.4","Similar equipment",,
2204,"353106.1","Backhoes",,
2205,"353106.2","tractors",,
2206,"353106.3","cranes",,
2207,"353106.4","plows",,
2208,"353106.5","Similar equipment",,
2209,"353107.1","Crushers",,
2210,"353107.2","grinders",,
2211,"353107.3","Similar equipment",,
2212,"353108.0","Construction machinery attachments",,
2213,"353199.0","Construction machinery",,
2214,"353201.1","Drills",,
2215,"353201.2","bits",,
2216,"353201.3","Similar equipment",,
2217,"353202.0","Mineral beneficiation equipment",,
2218,"353203.1","Crushing",,
2219,"353203.2","pulverizing",,
2220,"353203.3","Screening equipment",,
2221,"353204.1","Mine cars",,
2222,"353204.2","Mine plows",,
2223,"353204.3","Mine loaders",,
2224,"353204.5","Similar Mine equipment",,
2225,"353299.0","Mining machinery",,
2226,"353301.1","Oil drilling rigs and equipment",,
2227,"353301.2","Gas drilling rigs and equipment",,
2228,"353399.1","Oil field machinery",,
2229,"353399.2","Gas field machinery",,
2230,"353401.1","Elevators",,
2231,"353401.2","Elevators equipment",,
2232,"353499.1","Elevators and moving stairways",,
2233,"353499.2","Moving stairways",,
2234,"353501.0","Unit handling conveying systems",,
2235,"353599.1","Conveyors",,
2236,"353601.0","Hoists",,
2237,"353602.1","Cranes",,
2238,"353602.2","Monorail systems",,
2239,"353701.1","Platforms",,
2240,"353701.2","stands",,
2241,"353701.3","tables",,
2242,"353701.4","pallets",,
2243,"353701.5","Similar equipment",,
2244,"353702.1","Trucks",,
2245,"353702.2","tractors",,
2246,"353702.3","loaders",,
2247,"353702.4","carriers",,
2248,"353702.5","Similar equipment",,
2249,"354101.1","Drilling machines",,
2250,"354101.2","Boring machines",,
2251,"354102.1","Grinding machines",,
2252,"354102.2","polishing machines",,
2253,"354102.4","lapping machines",,
2254,"354102.5","Honing machines",,
2255,"354103.0","Milling machines",,
2256,"354104.0","Lathes",,
2257,"354105.1","Screw machines",,
2258,"354105.2","Thread machines",,
2259,"354106.1","Saws machines",,
2260,"354106.2","Sawing machines",,
2261,"354199.1","Machine tools metal cutting type",,
2262,"354201.1","Punching machines",,
2263,"354201.2","shearing machines",,
2264,"354201.3","Bending machines",,
2265,"354202.0","Pressing machines",,
2266,"354203.1","Die casting machines",,
2267,"354203.2","Extruding machines",,
2268,"354204.1","Spinning machines",,
2269,"354204.2","spline rolling machines",,
2270,"354204.3","Winding machines",,
2271,"354205.1","Knurling machines",,
2272,"354205.2","Beading machines",,
2273,"354299.1","Machine tools metal forming type",,
2274,"354399.1","Industrial patterns",,
2275,"354401.1","Special dies",,
2276,"354401.2","Special tools",,
2277,"354402.0","Jigs and fixtures",,
2278,"354499.1","Special dies",,
2279,"354499.3","Special jigs",,
2280,"354499.4","Special fixtures",,
2281,"354501.0","Precision measuring tools",,
2282,"354502.1","Cutting tools for machine tools",,
2283,"354503.1","Machine tool attachments",,
2284,"354503.2","Machine tool accessories",,
2285,"354601.1","Drills",,
2286,"354601.2","Drilling tools",,
2287,"354602.1","Saws",,
2288,"354602.2","Sawing equipment",,
2289,"354699.0","Powerdriven handtools",,
2290,"354701.0","Primary rolling mill equipment",,
2291,"354702.0","Secondary rolling mill equipment",,
2292,"354799.0","Rolling mill machinery",,
2293,"354801.0","Electric welding equipment",,
2294,"354899.0","Welding apparatus",,
2295,"354901.0","Drawing machinery",,
2296,"354902.0","Coiling machinery",,
2297,"354903.1","Cutting machinery",,
2298,"354903.2","Slitting machinery",,
2299,"354999.0","Metalworking machinery",,
2300,"355201.1","Fiber preparation machinery and equipment",,
2301,"355201.2","Yarn preparation machinery and equipment",,
2302,"355202.0","Fabric forming machinery and equipment",,
2303,"355203.1","Dyeing machinery and equipment",,
2304,"355203.2","drying machinery and equipment",,
2305,"355203.3","Finishing machinery and equipment",,
2306,"355299.0","Textile machinery",,
2307,"355399.0","Woodworking machinery",,
