sic_code,course,status,server
541101.0,Supermarkets,nan,nan
541102.0,Convenience stores,nan,nan
541199.0,Grocery stores,nan,nan
542101.1,Fish markets,nan,nan
542101.2,Seafood markets,nan,nan
542102.1,Meat markets,nan,nan
542102.2,Freezer provisioners,nan,nan
543199.1,Fruit markets,nan,nan
543199.2,Vegetable markets,nan,nan
544199.1,Candy stores,nan,nan
544199.2,nut stores,nan,nan
544199.0,Confectionery stores,nan,nan
545199.1,Dairy products stores,nan,nan
546199.0,Retail bakeries,nan,nan
549901.1,Health food stores,nan,nan
549901.2,Dietetic food stores,nan,nan
549902.0,Beverage stores,nan,nan
549999.0,Miscellaneous food stores,nan,nan
55.0,AUTOMOTIVE DEALERS AND GASOLINE SERVICE STATIONS,nan,nan
551199.2,Used car dealers,nan,nan
552199.0,Used car dealers,nan,nan
553101.1,Auto equipment and parts,nan,nan
553101.2,Truck equipment and parts,nan,nan
553199.1,Auto supply stores,nan,nan
553199.2,Home supply stores,nan,nan
554199.0,Gasoline service stations,nan,nan
555101.0,Motor boat dealers,nan,nan
555102.1,Canoe dealers,nan,nan
555102.2,Kayak dealers,nan,nan
555103.1,Sailboats,nan,nan
555103.2,Sailboats equipment,nan,nan
555104.1,Marine supplies,nan,nan
555104.2,Marine equipment,nan,nan
556101.1,Camper dealers,nan,nan
556101.2,Travel trailer dealers,nan,nan
556199.0,Recreational vehicle dealers,nan,nan
557199.0,Motorcycle dealers,nan,nan
559901.0,Aircraft dealers,nan,nan
559999.0,Automotive dealers,nan,nan
56.0,CLOTHING AND ACCESSORIES STORES,nan,nan
561199.1,Men's clothing stores,nan,nan
561199.2,Boys' clothing stores,nan,nan
562101.0,Women's specialty clothing stores,nan,nan
562199.0,Women's clothing stores,nan,nan
563201.0,Fur apparel,nan,nan
563202.1,Women's dancewear,nan,nan
563202.2,women's hosiery,nan,nan
563202.3,Women's lingerie,nan,nan
563299.1,Women's accessory,nan,nan
563299.2,Women's specialty stores,nan,nan
564199.1,Children's wear stores,nan,nan
564199.2,Infants' wear stores,nan,nan
565199.0,Family clothing stores,nan,nan
566101.1,Custom shoes,nan,nan
566101.2,Orthopedic shoes,nan,nan
566199.0,Shoe stores,nan,nan
569901.1,Uniforms,nan,nan
569901.2,Work clothing,nan,nan
569902.1,Costumes,nan,nan
569902.2,Wigs,nan,nan
569903.0,Sports apparel,nan,nan
569904.1,Customized clothing,nan,nan
569904.2,Customized apparel,nan,nan
569999.1,Miscellaneous apparel,nan,nan
569999.2,Accessory stores,nan,nan
57.0,FURNITURE FURNITURE AND HOME EQUIPMENT STORES,nan,nan
571201.1,Beds,nan,nan
571201.2,Beds accessories,nan,nan
571202.1,Customized furniture,nan,nan
571202.2,Customized cabinets,nan,nan
571299.0,Furniture stores,nan,nan
571399.0,Floor covering stores,nan,nan
571499.1,Drapery stores,nan,nan
571499.2,Upholstery stores,nan,nan
571901.0,Kitchenware,nan,nan
571902.1,Lighting,nan,nan
571902.2,lamps,nan,nan
571902.3,Lighting accessories,nan,nan
571903.1,Fireplaces,nan,nan
571903.2,Wood burning stoves,nan,nan
571904.0,Window furnishings,nan,nan
571905.1,Beddings,nan,nan
571905.2,Linens,nan,nan
571906.1,Pictures,nan,nan
571906.2,Mirrors,nan,nan
571999.0,Miscellaneous homefurnishings stores,nan,nan
572201.0,Gas household appliances,nan,nan
572202.0,Electric household appliances,nan,nan
572299.0,Household appliance stores,nan,nan
573101.0,Antennas,nan,nan
573102.1,Video cameras,nan,nan
573102.2,recorders,nan,nan
573102.3,Video accessories,nan,nan
573199.1,Radio,nan,nan
573199.3,Electronic stores,nan,nan
573401.0,Computer peripheral equipment,nan,nan
573402.1,Computer software,nan,nan
573402.2,Computer accessories,nan,nan
573499.1,Computer stores,nan,nan
573499.2,Software stores,nan,nan
573501.1,Video discs,nan,nan
573501.2,Tapes prerecorded,nan,nan
573502.1,Records,nan,nan
573502.2,audio discs,nan,nan
573502.3,Tapes,nan,nan
573601.0,Keyboard instruments,nan,nan
573699.0,Musical instrument stores,nan,nan
58.0,PLACES TO EAT AND DRINK,nan,nan
581201.0,Ethnic food restaurants,nan,nan
581202.1,Ice cream stands,nan,nan
581202.2,soft drink stands,nan,nan
581202.3,Soda fountain stands,nan,nan
581203.1,Fast food restaurants,nan,nan
581203.2,Fast food stands,nan,nan
581204.1,Lunchrooms,nan,nan
581204.2,Cafeteries,nan,nan
581205.0,Family restaurants,nan,nan
581206.0,Pizza restaurants,nan,nan
581207.0,Seafood restaurants,nan,nan
581208.1,Steak restaurants,nan,nan
581208.2,Barbecue restaurants,nan,nan
581299.0,Eating places,nan,nan
581301.1,Bars,nan,nan
581301.2,Lounges,nan,nan
581302.0,Night clubs,nan,nan
59.0,MISCELLANEOUS RETAIL SALE,nan,nan
591299.1,Drug stores,nan,nan
591299.2,Proprietary stores,nan,nan
592101.1,Wine,nan,nan
592101.2,Beer,nan,nan
592199.0,Liquor stores,nan,nan
593201.1,Home furnishings,nan,nan
593202.0,Antiques,nan,nan
593203.0,Book stores secondhand,nan,nan
593204.1,Clothing secondhand,nan,nan
593204.2,Shoes secondhand,nan,nan
593205.1,Office furniture,nan,nan
593205.2,Store fixtures secondhand,nan,nan
593299.0,Used merchandise stores,nan,nan
594101.0,Fishing equipment,nan,nan
594102.0,Hunting equipment,nan,nan
594103.1,Golf shops,nan,nan
594103.2,tennis shops,nan,nan
594103.3,Ski shops,nan,nan
594104.0,Exercise equipment,nan,nan
594105.0,Water sport equipment,nan,nan
594106.1,Camping equipment,nan,nan
594106.2,Backpacking equipment,nan,nan
594107.0,Team sports equipment,nan,nan
594199.1,Sporting goods,nan,nan
594199.2,Bicycle shops,nan,nan
594299.1,Book stores,nan,nan
594399.2,Stationery stores,nan,nan
594401.1,Clock stores,nan,nan
594401.2,Watch stores,nan,nan
594499.0,Jewelry stores,nan,nan
594501.1,Hobby supplies,nan,nan
594501.2,Craft supplies,nan,nan
594502.1,Toys,nan,nan
594502.2,Games,nan,nan
594599.1,Hobby shops,nan,nan
594599.2,toy shops,nan,nan
594599.3,Game shops,nan,nan
594699.1,Camera stores,nan,nan
594699.2,Photographic supply stores,nan,nan
594701.0,Gifts and novelties,nan,nan
594799.1,Gift shop,nan,nan
594799.2,novelty shop,nan,nan
594799.3,Souvenir shop,nan,nan
594899.1,Luggage stores,nan,nan
594899.2,Leather goods stores,nan,nan
594901.0,Fabric stores piece goods,nan,nan
594902.1,Sewing,nan,nan
594902.2,Needlework,nan,nan
596101.0,Food mail order,nan,nan
596102.1,Computer equipment mail order,nan,nan
596102.2,Electronics mail order,nan,nan
596103.1,Book clubs,nan,nan
596103.2,Record clubs,nan,nan
596104.1,Stamps mail order,nan,nan
596104.2,coins mail order,nan,nan
596104.3,Other collectibles mail order,nan,nan
596199.1,Catalog houses,nan,nan
596199.2,Mailorder houses,nan,nan
596201.0,Food vending machines,nan,nan
596202.0,Beverage vending machines,nan,nan
596299.0,Merchandising machineoperators,nan,nan
596301.1,Beverage services,nan,nan
596301.2,Beverage direct sales,nan,nan
596302.1,Food services,nan,nan
596302.2,Food direct sales,nan,nan
596303.1,Encyclopedias direct sales,nan,nan
596303.2,Publications direct sales,nan,nan
596304.0,Home related products direct sales,nan,nan
596399.0,Direct selling establishments,nan,nan
598499.0,Liquefied petroleum gas dealers,nan,nan
598999.0,Fuel dealers,nan,nan
599299.0,Florists,nan,nan
599399.1,Tobacco stores,nan,nan
599399.2,Tobacco stands,nan,nan
599499.1,News dealers,nan,nan
599499.2,Newsstands,nan,nan
599599.0,Optical goods stores,nan,nan
599901.1,Alarm equipment stores,nan,nan
599901.2,Safety equipment stores,nan,nan
599902.1,Art supplies,nan,nan
599902.2,Architectural supplies,nan,nan
599903.1,Banners,nan,nan
599903.2,flags,nan,nan
599903.3,decals,nan,nan
599903.4,Posters,nan,nan
599904.1,Binoculars,nan,nan
599904.2,Telescopes,nan,nan
599905.1,Coins,nan,nan
599906.1,Telephone equipment,nan,nan
599906.2,Communication equipment,nan,nan
599907.1,Engine equipment and supplies,nan,nan
599907.2,Motor equipment and supplies,nan,nan
599908.1,Farm equipment,nan,nan
599908.2,Farm supplies,nan,nan
599909.1,Medical apparatus,nan,nan
599909.2,Medical supplies,nan,nan
599910.1,Monuments,nan,nan
599910.2,Tombstones,nan,nan
599911.1,Pets,nan,nan
599911.2,Pet supplies,nan,nan
599912.1,Swimming pools equipment and supplies,nan,nan
599912.2,hot tubs equipment and supplies.,nan,nan
599912.3,Sauna equipment and supplies,nan,nan
599913.1,Toiletries,nan,nan
599913.2,cosmetics,nan,nan
599913.3,Perfumes,nan,nan
599914.1,Typewriters machines,nan,nan
599914.2,Business machines,nan,nan
599915.1,Gems,nan,nan
599915.2,Precious stones,nan,nan
599916.1,Art,nan,nan
599916.2,picture frames,nan,nan
599916.3,Decorations,nan,nan
599917.1,Educational aids materials,nan,nan
599917.2,Electronic training materials,nan,nan
599918.1,Infant furnishings,nan,nan
599918.2,Infant equipment,nan,nan
599999.0,Miscellaneous retail stores,nan,nan
60.0,DEPOSIT INSTITUTIONS,nan,nan
601199.0,Federal reserve banks,nan,nan
601999.0,Central reserve depository,nan,nan
602199.0,National commercial Banks,nan,nan
602299.0,State commercial Banks,nan,nan
603599.0,Federal savings institutions,nan,nan
603699.0,Savings institutions except federal,nan,nan
606299.0,State credit unions,nan,nan
608199.1,Foreign bank,nan,nan
608199.2,Foreign branches,nan,nan
608199.3,Foreign agencies,nan,nan
608299.1,Foreign trade,nan,nan
608299.2,International Banks,nan,nan
609901.0,Check clearing services,nan,nan
609999.0,Functions related to deposit banking,nan,nan
61.0,NONDEPOSIT CREDIT INSTITUTIONS,nan,nan
611101.0,Federal mortgage credit agencies,nan,nan
611102.0,Mutual association credit agencies,nan,nan
611199.1,Federal credit,nan,nan
611199.2,Federally sponsored credit,nan,nan
614101.1,Automobile finance companies,nan,nan
614101.2,Consumer finance companies,nan,nan
614199.0,Personal credit institutions,nan,nan
615301.0,Working capital financing,nan,nan
615302.0,Factoring services,nan,nan
615303.0,Installment paper,nan,nan
615399.0,Shortterm business credit,nan,nan
615901.0,Agricultural credit institutions,nan,nan
615902.1,Equipment finance leasing companies,nan,nan
615902.2,Vehicle finance leasing companies,nan,nan
615999.0,Miscellaneous business credit institutions,nan,nan
616299.1,Mortgage bankers,nan,nan
616299.2,Mortgage correspondents,nan,nan
616399.0,Loan brokers,nan,nan
62.0,BROKERS DEALERS EXCHANGES AND SERVICES IN SECURITIES AND COMMODITIES,nan,nan
621101.0,Security brokers and Security dealers,nan,nan
621102.0,Flotation companies,nan,nan
621103.1,Mineral leasing and royalty dealers,nan,nan
621103.2,oil leasing and royalty dealers,nan,nan
621103.3,Gas leasing and royalty dealers,nan,nan
622199.1,Commodity contracts dealers,nan,nan
622199.2,Commodity contracts brokers,nan,nan
623199.1,Security exchanges,nan,nan
623199.2,Commodity exchanges,nan,nan
628299.0,Investment advice,nan,nan
628901.0,Protective committees,nan,nan
628902.0,Security transfer agents,nan,nan
628903.1,Security clearinghouses,nan,nan
628903.2,Commodity clearinghouses,nan,nan
628999.1,Security services,nan,nan
628999.2,Commodity services,nan,nan
63.0,INSURANCE COMPANIES,nan,nan
631101.0,Mutual association life insurance,nan,nan
631199.0,Life insurance,nan,nan
632101.1,Accident insurance carriers,nan,nan
632101.2,Health insurance carriers,nan,nan
632102.1,Mutual accident associations,nan,nan
632102.2,Mutual health associations,nan,nan
632199.1,Accident insurance,nan,nan
632199.2,Health insurance,nan,nan
632499.1,Hospital service plans,nan,nan
632499.2,Medical service plans,nan,nan
633101.0,Agricultural insurance,nan,nan
633102.1,Fire insurance and carriers,nan,nan
633102.2,marine insurance and carriers,nan,nan
633102.3,Casualty insurance and carriers,nan,nan
633199.1,Fire insurance,nan,nan
633199.2,marine insurance,nan,nan
633199.3,Casualty insurance,nan,nan
635101.0,Surety insurance bonding,nan,nan
635102.0,Fidelity insurance,nan,nan
635199.0,Surety insurance,nan,nan
636199.0,Title insurance,nan,nan
637101.0,Pensions,nan,nan
637102.0,Union funds,nan,nan
639901.0,Deposit insurance,nan,nan
639999.0,Insurance carriers,nan,nan
64.0,INSURANCE AGENTS BROKERS AND SERVICES,nan,nan
641101.1,Insurance information services,nan,nan
641101.2,Consulting services,nan,nan
641102.0,Insurance adjusters,nan,nan
641103.1,Insurance agents,nan,nan
641103.2,Insurance brokers,nan,nan
641199.0,Insurance service,nan,nan
65.0,REAL ESTATE,nan,nan
651201.1,Commercial building operation,nan,nan
651201.2,Industrial building operation,nan,nan
651202.1,Property operation,nan,nan
651202.2,Establishment operation,nan,nan
651203.1,auditoriums operation,nan,nan
651203.2,Theaters operation,nan,nan
651204.1,piers operation,nan,nan
651204.2,Docks operation,nan,nan
651399.0,Apartment building operators,nan,nan
651499.0,Dwelling operators except apartments,nan,nan
651999.0,Real property lessors,nan,nan
653101.1,Real estate brokers,nan,nan
653101.2,Real estate agents,nan,nan
653102.0,Real estate managers,nan,nan
653103.0,Real estate listing services,nan,nan
653104.1,Real estate leasing,nan,nan
653104.2,Real estate rentals,nan,nan
653199.1,Real estate agents,nan,nan
653199.2,Real estate managers,nan,nan
654199.0,Title abstract offices,nan,nan
655299.1,Subdividers,nan,nan
655299.2,Developers,nan,nan
655399.1,Cemetery subdividers,nan,nan
655399.2,Cemetery developers,nan,nan
67.0,OWNING AND OTHER INVESTMENTS,nan,nan
671999.0,Holding companies,nan,nan
672299.0,Management investment openend,nan,nan
672699.0,Investment offices,nan,nan
673299.1,Educational trusts,nan,nan
673299.2,Religious trusts,nan,nan
673301.1,Private estate trusts,nan,nan
673301.2,personal investment trusts,nan,nan
673301.3,Vacation fund trusts,nan,nan
673399.0,Trusts,nan,nan
679401.1,Music licensing,nan,nan
679401.2,Music royalties,nan,nan
679499.1,Patent owners,nan,nan
679499.2,Patent lessors,nan,nan
679899.0,Real estate investment trusts,nan,nan
679901.0,Commodity investors,nan,nan
679999.0,Investors,nan,nan
70.0,HOTELS LODGING HOUSES CAMPS AND OTHER PLACES OF ACCOMMODATION,nan,nan
701101.0,Motels,nan,nan
701102.0,Vacation lodges,nan,nan
701103.0,Hotels,nan,nan
701104.0,Inns,nan,nan
701199.1,Hotels,nan,nan
701199.2,motels,nan,nan
702199.1,Rooming houses,nan,nan
702199.2,Boarding houses,nan,nan
703201.0,Recreational camps,nan,nan
703202.0,Youth camps,nan,nan
703203.0,Sporting camps,nan,nan
703299.1,Sporting camps,nan,nan
703299.2,Recreational camps,nan,nan
703399.1,Trailer Parks,nan,nan
703399.2,Campsites,nan,nan
704101.1,Fraternities,nan,nan
704101.2,Sororities,nan,nan
704102.0,Rooming houses,nan,nan
704199.0,Membershipbasis organization hotels,nan,nan
72.0,PERSONAL SERVICES,nan,nan
721199.1,Family power laundries,nan,nan
721199.2,Commercial power laundries,nan,nan
721201.1,Laundry agents,nan,nan
721202.0,Garment pressing,nan,nan
721301.0,Linen supply nonclothing,nan,nan
721302.0,Linen supply clothing,nan,nan
721599.1,Coinoperated laundries,nan,nan
721599.2,Coinoperated cleaning,nan,nan
721699.0,Drycleaning plants except rugs,nan,nan
721701.1,Carpet cleaning on customer premises,nan,nan
721701.2,Upholstery cleaning on customer premises,nan,nan
721702.1,Carpet cleaning plants,nan,nan
721702.2,Upholstery cleaning plants,nan,nan
721801.0,Industrial equipment launderers,nan,nan
721802.0,Industrial clothing launderers,nan,nan
721901.1,Garment making,nan,nan
721901.2,Garment alteration,nan,nan
721901.3,Garment repair,nan,nan
721902.1,Accessory and nongarment cleaning,nan,nan
721902.2,Accessory and nongarment repair,nan,nan
721903.1,Infant laundry,nan,nan
721903.2,Infant garment services,nan,nan
721904.0,Hand laundries,nan,nan
721999.1,Laundry services,nan,nan
721999.2,Garment services,nan,nan
722199.0,Photographic studios portrait,nan,nan
723101.1,Cosmetology salons,nan,nan
723101.2,Personal hygiene salons,nan,nan
723102.0,Beauty schools,nan,nan
723199.0,Beauty shops,nan,nan
724199.0,Barber shops,nan,nan
725101.0,Shoe repair shops,nan,nan
725199.1,Shoe repair,nan,nan
725199.2,Shoeshine parlors,nan,nan
726199.1,Funeral service,nan,nan
726199.2,Crematories,nan,nan
729901.0,Personal appearance services,nan,nan
729902.1,Massage parlor services,nan,nan
729902.2,Steam bath services,nan,nan
729903.1,Dating services,nan,nan
729903.2,Escort services,nan,nan
729904.1,House services,nan,nan
729904.2,Babysitting services,nan,nan
729905.1,Facility rental,nan,nan
729905.2,Party planning services,nan,nan
729906.1,Personal document,nan,nan
729906.2,Information services,nan,nan
729907.0,Station operation services,nan,nan
729908.0,Stitching services,nan,nan
729909.0,Clothing rental services,nan,nan
729910.0,Personal financial services,nan,nan
729911.1,Personal item care services,nan,nan
729911.2,Personal item storage services,nan,nan
729912.0,Consumer purchasing services,nan,nan
729999.0,Miscellaneous personal services,nan,nan
731199.0,Advertising agencies,nan,nan
73.0,BUSINESS SERVICES,nan,nan
731299.0,Outdoor advertising services,nan,nan
731301.1,Electronic media advertising,nan,nan
731301.2,advertising representatives,nan,nan
731302.1,Printed media advertising,nan,nan
731302.2,advertising representatives,nan,nan
731901.0,Transit advertising services,nan,nan
731902.1,Distribution of advertising material,nan,nan
731903.0,Aerial advertising services,nan,nan
731999.0,Advertising,nan,nan
732299.1,Adjustment services,nan,nan
732299.2,Collection services,nan,nan
732399.0,Credit reporting services,nan,nan
733199.0,Direct mail advertising services,nan,nan
733499.1,Photocopying services,nan,nan
733499.2,Duplicating services,nan,nan
733599.0,Commercial photography,nan,nan
733601.0,Art design services,nan,nan
733602.1,Film strip production,nan,nan
733602.2,slide production,nan,nan
733602.3,Still film production,nan,nan
733699.1,Commercial art,nan,nan
733699.2,Graphic design,nan,nan
733801.0,Formal writing services,nan,nan
733802.0,Stenographic services,nan,nan
733899.1,Secretarial reporting,nan,nan
733899.2,Court reporting,nan,nan
734201.0,Disinfecting services,nan,nan
734202.0,Pest control services,nan,nan
734901.1,Building cleaning services,nan,nan
734901.2,Office cleaning services,nan,nan
734902.0,Building component cleaning service,nan,nan
734999.0,Building maintenance services,nan,nan
735299.0,Medical equipment rental,nan,nan
735301.0,Oil equipment rental services,nan,nan
735399.0,Heavy construction equipment rental,nan,nan
735901.1,Home cleaning rental services.,nan,nan
735901.2,Maintenance equipment rental services,nan,nan
735902.0,Coinoperated machine rental services,nan,nan
735903.0,Pallet rental services,nan,nan
735904.1,Aircraft rental services.,nan,nan
735904.2,Industrial truck rental services,nan,nan
735905.1,Business machine equipment rental,nan,nan
735905.2,Electronic equipment rental services,nan,nan
735906.1,Party supplies services,nan,nan
735906.2,Party rental services,nan,nan
735907.1,Home appliance rental services,nan,nan
735907.2,Furniture rental services,nan,nan
735907.3,Entertainment rental services,nan,nan
735908.1,Animal rental services,nan,nan
735908.2,Plant rental services,nan,nan
735909.0,Musical instrument rental services,nan,nan
735999.1,Equipment rental,nan,nan
735999.2,Equipment leasing,nan,nan
736101.0,Placement agencies,nan,nan
736102.0,Registries,nan,nan
736301.0,Labor resource services,nan,nan
736399.0,Help supply services,nan,nan
737101.0,Custom computer programming services,nan,nan
737102.0,Computer software writing services,nan,nan
737103.1,Computer software development,nan,nan
737103.2,Computer software applications,nan,nan
737299.0,Prepackaged software,nan,nan
737301.1,Systems software,nan,nan
737301.2,software development services,nan,nan
737302.0,Systems integration services,nan,nan
737303.1,Computer system,nan,nan
737303.2,Computer selling services,nan,nan
737304.0,Computeraided system services,nan,nan
737401.0,Computer processing services,nan,nan
737499.1,Data processing,nan,nan
737499.2,Data preparation,nan,nan
737599.0,Information retrieval services,nan,nan
737799.1,Computer rental,nan,nan
737799.2,Computer leasing,nan,nan
737899.1,Computer maintenance,nan,nan
737899.2,Computer repair,nan,nan
737901.0,Computer related maintenance services,nan,nan
737902.0,Computer related consulting services,nan,nan
738101.0,Guard services,nan,nan
738102.0,Detective services,nan,nan
738299.0,Security systems services,nan,nan
738399.0,News syndicates,nan,nan
738401.0,Photographic services,nan,nan
738402.0,Film developing services,nan,nan
738901.1,Personal service agents,nan,nan
738901.2,Personal service brokers,nan,nan
738902.1,Inspection services,nan,nan
738902.2,Testing services,nan,nan
738903.1,Advertising services,nan,nan
738903.2,promotional services,nan,nan
738903.3,Trade show services,nan,nan
738904.1,Textile services,nan,nan
738904.2,Apparel services,nan,nan
738905.0,Reservation services,nan,nan
738906.0,Interior design services,nan,nan
738907.0,Finishing services,nan,nan
738908.0,Mapmaking services,nan,nan
738909.0,Financial services,nan,nan
738910.0,Telephone services,nan,nan
738911.1,Music services,nan,nan
738911.2,Broadcasting services,nan,nan
738912.1,Packaging services,nan,nan
738912.2,Labeling services,nan,nan
738913.1,Legal services,nan,nan
738913.2,Tax services,nan,nan
738914.1,Auction services,nan,nan
738914.2,appraisal services,nan,nan
738914.3,Exchange services,nan,nan
738915.1,Lettering services,nan,nan
738915.2,Sign painting services,nan,nan
738916.1,Mailing services,nan,nan
738916.2,Messenger services,nan,nan
738917.0,Brokers' services,nan,nan
738918.0,Design services,nan,nan
738919.0,Metal cutting services,nan,nan
738999.0,Business services,nan,nan
75.0,AUTOMOTIVE REPAIR SERVICES AND PARKING,nan,nan
751399.1,Truck rental,nan,nan
751399.2,Truck leasing no drivers,nan,nan
751499.0,Passenger car rental,nan,nan
751901.0,Recreational vehicle rental,nan,nan
751999.0,Utility trailer rental,nan,nan
752101.0,Outdoor parking services,nan,nan
752102.0,Indoor parking services,nan,nan
753201.0,Interior repair services,nan,nan
753202.1,Lettering services,nan,nan
753202.2,Painting services,nan,nan
753203.0,Customizing services nonfactory basis,nan,nan
753204.0,Exterior repair services,nan,nan
753299.1,Top and body repair shops,nan,nan
753299.2,Top and body paint shops,nan,nan
753399.0,Auto exhaust system repair shops,nan,nan
753499.1,Tire retreading shops,nan,nan
753499.2,Tire repair shops,nan,nan
753801.0,Engine repair,nan,nan
753899.0,General automotive repair shops,nan,nan
753901.1,Frame repair services,nan,nan
753901.2,Front end repair services,nan,nan
753902.0,Powertrain components repair services,nan,nan
753903.0,Electrical services,nan,nan
753904.0,Brake services,nan,nan
753999.0,Automotive repair shops,nan,nan
754299.0,Carwashes,nan,nan
754901.0,Automotive maintenance services,nan,nan
754902.0,Automotive customizing services nonfactory basis,nan,nan
754903.0,Towing services,nan,nan
754999.0,Automotive services,nan,nan
76.0,MISCELLANEOUS REPAIR SERVICES,nan,nan
762201.0,Communication equipment repair,nan,nan
762202.1,Radio repair,nan,nan
762202.2,Radio installation,nan,nan
762203.0,Home entertainment repair services,nan,nan
762204.1,Antenna repair,nan,nan
762204.2,Antenna installation,nan,nan
762399.1,Refrigeration service,nan,nan
762399.2,Repair service,nan,nan
762901.0,Electrical personal use appliance repair,nan,nan
762902.0,Electrical equipment repair services,nan,nan
762903.0,Electrical household appliance repair,nan,nan
762999.0,Electrical repair shops,nan,nan
763101.0,Time piece repair services,nan,nan
763102.0,Jewelry repair services,nan,nan
764101.0,Upholstery work,nan,nan
764102.1,Furniture repair,nan,nan
764102.2,Furniture maintenance,nan,nan
769299.0,Welding repair,nan,nan
769401.0,Rewinding services,nan,nan
769402.0,Motor repair services,nan,nan
769499.0,Armature rewinding shops,nan,nan
769901.0,Professional instrument repair services,nan,nan
769902.1,Tank repair services,nan,nan
769902.2,Tank cleaning services,nan,nan
769903.1,Boiler repair services,nan,nan
769903.2,Heating repair services,nan,nan
769904.0,Waste cleaning services,nan,nan
769905.0,Industrial equipment services,nan,nan
769906.0,Nautical repair services,nan,nan
769907.0,Hospital equipment repair services,nan,nan
769908.0,Scientific equipment repair service,nan,nan
769909.0,Recreational sporting equipment repair services,nan,nan
769910.0,Musical instrument repair services,nan,nan
769911.1,Lock services,nan,nan
769911.2,Key services,nan,nan
769912.1,Metal reshaping services,nan,nan
769912.2,Metal replating services,nan,nan
769913.0,Recreational vehicle repair services,nan,nan
769914.1,Agricultural equipment,nan,nan
769914.2,Agricultural repair services,nan,nan
769915.1,Photographic repair services,nan,nan
769915.2,Optical goods equipment repair services,nan,nan
769916.0,Household appliance repair services,nan,nan
769917.0,Cleaning services,nan,nan
769918.0,General household repair services,nan,nan
769919.0,Leather goods repair services.,nan,nan
769919.1,Luggage repair services,nan,nan
769920.0,Customizing services,nan,nan
769921.0,Gun services,nan,nan
769922.1,Aircraft repair services,nan,nan
769922.2,Heavy equipment repair services,nan,nan
769923.0,Tool repair services,nan,nan
769924.0,Miscellaneous automotive repair services,nan,nan
769925.0,Miscellaneous building item repair services,nan,nan
769926.0,Window blind repair services,nan,nan
769927.1,Hobby services,nan,nan
769927.2,Collectors services,nan,nan
769999.0,Repair services,nan,nan
78.0,IMAGES IN MOTION,nan,nan
781201.0,Motion picture production,nan,nan
781202.0,Video production,nan,nan
781299.1,Motion picture,nan,nan
781299.2,Video production,nan,nan
781901.1,Personnel services motion picture production,nan,nan
781902.1,Reproduction services motion picture production,nan,nan
781903.1,Editing services motion picture production,nan,nan
781904.1,Equipment and prop rental motion picture production,nan,nan
781905.1,Motion picture developing services,nan,nan
781905.2,Motion picture laboratory services,nan,nan
781999.0,Services allied to motion pictures,nan,nan
782201.0,Film exchange services,nan,nan
782202.0,Film rental services,nan,nan
782203.0,Motion picture distribution,nan,nan
782204.1,Television tape distribution,nan,nan
782204.2,Video tape distribution,nan,nan
782901.0,Motion picture booking agencies,nan,nan
782999.0,Motion picture distribution services,nan,nan
783299.0,Motion picture theaters except drivein,nan,nan
784199.0,Video tape rental,nan,nan
79.0,AMUSEMENT AND RECREATION SERVICES,nan,nan
791101.0,Dance hall services,nan,nan
791102.1,Dance instructor,nan,nan
791102.2,Dance school services,nan,nan
792201.1,Theatrical talent,nan,nan
792201.2,Theatrical booking agencies,nan,nan
792202.0,Theatrical production services,nan,nan
792203.0,Theatrical companies,nan,nan
792204.0,Theatrical producers,nan,nan
792205.0,Theatrical rental services,nan,nan
792206.1,Costume design services,nan,nan
792206.2,Scenery design services,nan,nan
792299.1,Theatrical producers,nan,nan
792299.2,Theatrical services,nan,nan
792901.0,Musical entertainers,nan,nan
792999.1,Entertainers,nan,nan
792999.2,Entertainment groups,nan,nan
793399.0,Bowling centers,nan,nan
794101.1,Professional sports clubs,nan,nan
794101.2,Semiprofessional sports clubs,nan,nan
794102.0,Stadium events operator services,nan,nan
794199.1,Sports clubs,nan,nan
794199.2,Sports clubs managers,nan,nan
794199.3,Sports clubs promoters,nan,nan
794801.1,Motor vehicle racing,nan,nan
794801.2,Motor vehicle drivers,nan,nan
794802.0,Race track operation,nan,nan
794803.0,Racehorse care,nan,nan
794804.1,Dog racing and drivers,nan,nan
794804.2,Horse racing and drivers,nan,nan
799101.1,Physical fitness clubs,nan,nan
799101.2,Physical training equipment,nan,nan
799102.0,Weight reducing clubs,nan,nan
799103.0,Exercise facilities,nan,nan
799301.0,Music machines,nan,nan
799302.0,Game machines,nan,nan
799303.0,Arcades,nan,nan
799304.0,Gambling machines,nan,nan
799699.0,Amusement parks,nan,nan
799701.0,Ice sports,nan,nan
799702.1,Boating clubs,nan,nan
799702.2,Swimming clubs,nan,nan
799703.1,Gun clubs,nan,nan
799703.2,Hunting clubs,nan,nan
799704.0,Outdoor field clubs,nan,nan
799705.1,Indoor court clubs,nan,nan
799705.2,Outdoor court clubs,nan,nan
799799.1,Membership sports clubs,nan,nan
799799.2,Membership recreation clubs,nan,nan
799901.1,Tennis services,nan,nan
799901.2,Tennis professionals,nan,nan
799902.1,Golf services,nan,nan
799902.2,Golf professionals,nan,nan
799903.0,Indoor court clubs,nan,nan
799904.0,Table sports parlor operation,nan,nan
799905.1,Bicycle services,nan,nan
799905.2,Motorcycle rental services,nan,nan
799906.0,Skating rink operation services,nan,nan
799907.1,Shooting facilities,nan,nan
799907.2,Archery lanes,nan,nan
